StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RecaptchaAssessmentName,Q1.2_1,Q1.2_2,Q1.2_3,Q2.2,Q2.3,Q2.4,Q3.2,Q3.3,Q4.2,Q4.3,Q4.4,ATTENTION_1,Q4.5,Q4.6,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q8.2,Q8.3,Q8.4,Q8.5,Q7.1,Q9.1,Q9.2,Q10.2_First Click,Q10.2_Last Click,Q10.2_Page Submit,Q10.2_Click Count,Q10.4,Q10.5,Q10.6,Q10.7,Q10.8_First Click,Q10.8_Last Click,Q10.8_Page Submit,Q10.8_Click Count,Q10.11,Q10.12,Q10.13,Q10.14,Q11.2_First Click,Q11.2_Last Click,Q11.2_Page Submit,Q11.2_Click Count,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8_First Click,Q11.8_Last Click,Q11.8_Page Submit,Q11.8_Click Count,Q11.11,Q11.12,Q11.13,Q11.14,Q12.2_First Click,Q12.2_Last Click,Q12.2_Page Submit,Q12.2_Click Count,Q12.4,Q12.5,Q12.6,Q12.7,Q12.8_First Click,Q12.8_Last Click,Q12.8_Page Submit,Q12.8_Click Count,Q12.11,Q12.12,Q12.13,Q12.14,Q13.2_First Click,Q13.2_Last Click,Q13.2_Page Submit,Q13.2_Click Count,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8_First Click,Q13.8_Last Click,Q13.8_Page Submit,Q13.8_Click Count,Q13.11,Q13.12,Q13.13,Q13.14,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q14.4,Q14.5,Q14.6,Q14.7,Q14.8_First Click,Q14.8_Last Click,Q14.8_Page Submit,Q14.8_Click Count,Q14.11,Q14.12,Q14.13,Q14.14,Q15.2_First Click,Q15.2_Last Click,Q15.2_Page Submit,Q15.2_Click Count,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8_First Click,Q15.8_Last Click,Q15.8_Page Submit,Q15.8_Click Count,Q15.11,Q15.12,Q15.13,Q15.14,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,ATTENTION_2,ATTENTION_3,ATTENTION_4,DeviceIdentifier,random
2021-06-22 12:11:27,2021-06-22 12:18:26,0,45.87.214.109,100,418,1,2021-06-22 12:18:26,R_9BKk0QiJOaS83Lz,,,,,25.7805938720703000,-80.1826019287109000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,2,2,3,1,2,5,3,4,,1,2,1,2,1,1,2,18,19,19,19,18,3,,,1,3,"5'4""",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,85.574,0,3,2,3,2,0,0,130.708,0,3,3,5,5,,,,,,,,,,,,,,,,,5,2,6,6,7,7,8,5,,853899
2021-06-22 12:13:46,2021-06-22 12:18:32,0,75.109.79.84,100,285,1,2021-06-22 12:18:33,R_1ODijedFOKVJpnU,,,,,38.327392578125,-81.66899871826170000,anonymous,EN,1,,1,1,1,3,5,1,3,3,5,3,4,,1,2,1,2,2,1,2,19,19,18,18,19,2,1,,,6,"5'7""",350,,,,,,,,,,,,,,,,,0,0,23.242,0,3,2,3,2,0,0,61.885,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,2,6,8,5,,645536
2021-06-22 12:09:28,2021-06-22 12:20:03,0,72.243.180.159,100,635,1,2021-06-22 12:20:04,R_u9xKZRN8gWIHl3X,,,,,34.095703125,-86.5780029296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,2,2,5,3,4,,1,2,1,2,2,1,1,19,19,19,19,19,1,,1,,1,"6'0""",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.212,0,1,1,2,2,0,0,61.401,0,2,2,1,1,6,1,1,3,3,"5,6,7",9,5,,624421
2021-06-22 12:03:14,2021-06-22 12:20:27,0,192.3.166.85,100,1033,1,2021-06-22 12:20:28,R_0omQP2tWenRIdjj,,,,,33.747406005859400,-84.3849029541016000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,1,1,4,5,5,3,4,,,,2,1,1,1,2,16,14,15,14,14,2,1,,,2,4.70,110.00,,,,,,,,,,,,,,,,,2.1,2.1,32.018,1,2,2,2,2,1.379,1.379,87.358,1,3,3,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,5,4,6,8,5,,931323
2021-06-22 12:12:22,2021-06-22 12:20:32,0,99.3.19.81,100,489,1,2021-06-22 12:20:32,R_3jUYuL9E1jjC91L,,,,,41.486602783203100,-81.80370330810550000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,5,3,5,3,5,3,4,,1,2,2,2,2,1,2,16,18,16,16,17,2,1,,,7,"5'10""",166,0,0,33.395,0,4,1,3,8,36.928,80.586,82.384,4,3,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,5,2,6,,5,,715371
2021-06-22 12:12:48,2021-06-22 12:20:58,0,68.36.123.14,100,490,1,2021-06-22 12:20:58,R_1Ed2Aomfs47wsd4,,,,,42.2196044921875,-83.6045989990234000,anonymous,EN,0.60000000000000000000000000000000000000000000000000000,,1,1,1,1,3,2,2,2,5,3,4,,1,1,1,2,1,1,2,14,15,13,15,13,2,1,,,2,5.6,72,0,0,223.801,0,2,2,2,2,59.746,59.746,63.225,1,2,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,6,2,6,4,4,,303514
2021-06-22 12:15:47,2021-06-22 12:21:22,0,174.60.237.29,100,335,1,2021-06-22 12:21:23,R_31Fripa0OQWrZr6,,,,,41.3899993896484000,-75.66359710693360000,anonymous,EN,1,,1,1,1,3,3,2,4,4,5,3,4,,,2,1,2,2,1,2,17,17,16,16,17,3,,,1,4,5'1,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.794,0,4,1,5,3,2.87,28.677,73.171,12,5,5,6,6,,,,,,,,,,,,,,,,,4,2,1,4,7,"6,8",,5,,975165
2021-06-22 12:15:30,2021-06-22 12:21:27,0,108.246.123.62,100,357,1,2021-06-22 12:21:28,R_1infKOYwPX6eDiJ,,,,,41.97039794921880,-87.7035980224609000,anonymous,EN,1,,1,1,1,2,2,5,4,3,5,3,4,,1,2,2,2,2,1,1,15,16,15,15,15,3,,,3,4,"5,10",175,,,,,,,,,,,,,,,,,0,0,21.759,0,3,8,3,3,13.687,66.202,67.32,7,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,3,5,"5,6",8,5,,905437
2021-06-22 12:07:48,2021-06-22 12:21:38,0,172.85.99.43,100,829,1,2021-06-22 12:21:38,R_3MR728Ob0k4ORwV,,,,,34.0583953857422000,-118.2779998779300000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,3,4,1,5,5,3,4,,1,1,1,2,2,1,2,14,16,14,13,14,2,1,,,6,6FEET 2 INCHES,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,47.64,0,4,1,2,2,0,0,129.474,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,11,"5,6,7",,5,,310886
2021-06-22 12:16:13,2021-06-22 12:22:01,0,24.7.19.217,100,347,1,2021-06-22 12:22:01,R_3jYHbdd77kldhf8,,,,,37.8376007080078000,-122.23979949951200000,anonymous,EN,1,,1,1,1,3,4,2,3,3,5,3,4,,1,2,2,2,2,2,2,15,16,15,14,15,2,2,,,5,70,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.363,0,6,2,6,2,78.128,78.128,79.13,1,6,5,6,6,,,,,,,,,,,,,,,,,5,1,1,6,11,"5,6,7",8,5,,139293
2021-06-22 12:16:06,2021-06-22 12:22:16,0,71.211.129.211,100,370,1,2021-06-22 12:22:16,R_Timi13XkcQLCksp,,,,,39.7317962646484000,-104.9669036865230000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,5,3,1,1,5,3,4,,1,2,2,1,2,1,1,19,19,18,19,19,1,,2,,2,5'9,155,18.158,20.406,27.111,5,4,1,4,1,17.101,64.07,64.536,26,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,5,6,6,13,5,,146081
2021-06-22 12:13:19,2021-06-22 12:22:34,0,50.107.155.95,100,555,1,2021-06-22 12:22:35,R_AGxtw9Pbj1f3B3H,,,,,41.1605072021484000,-76.11920166015630,anonymous,EN,1,,1,1,1,3,1,3,3,3,5,3,4,,1,2,1,1,2,1,1,15,15,15,15,15,3,,,2,4,"5'4""",120,0,0,33.106,0,2,1,2,2,0,0,106.975,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,8,6,13,5,,887530
2021-06-22 12:14:56,2021-06-22 12:22:38,0,76.126.20.11,100,461,1,2021-06-22 12:22:39,R_9pFXyuM9IFz1FOF,,,,,37.29949951171880,-121.7577972412110000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,1,4,4,5,3,4,,1,2,1,2,2,1,1,16,17,17,16,16,2,2,,,5,"5'7""",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,72.836,0,4,3,3,3,55.856,59.932,63.007,4,5,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,3,6,6,5,,675898
2021-06-22 12:17:28,2021-06-22 12:22:39,0,184.96.231.163,100,311,1,2021-06-22 12:22:40,R_2Qfd157u4lv5vj5,,,,,39.8831024169922000,-105.1121978759770000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,4,5,1,5,5,5,3,4,,1,,1,2,2,2,1,16,16,19,18,16,3,,,3,7,6 feet 0 inches,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.123,0,4,1,4,8,0,0,61.851,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,6,2,6,,5,,583549
2021-06-22 12:09:41,2021-06-22 12:22:54,0,71.217.174.165,100,792,1,2021-06-22 12:22:54,R_1dxYHaUS4cHJnJF,,,,,35.18170166015630,-78.97899627685550000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,3,2,3,3,5,3,4,,1,4,1,2,2,1,1,16,16,17,16,17,3,,,3,5,"5' 7""",155,0,0,39.813,0,5,2,5,2,17.58,99.532,100.516,2,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,6,3,6,13,5,,130152
2021-06-22 12:17:48,2021-06-22 12:23:00,0,66.234.106.200,100,311,1,2021-06-22 12:23:00,R_bdAzDCOKyUUQ93P,,,,,34.0034027099609000,-84.46050262451170000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,3,5,3,3,5,3,4,,1,2,1,2,1,1,2,18,19,18,17,19,4,,,1,4,"5'11""",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.188,0,2,2,2,2,0,0,74.199,0,2,5,5,4,,,,,,,,,,,,,,,,,5,1,1,5,12,"5,6,7",8,5,,482856
2021-06-22 12:17:19,2021-06-22 12:23:00,0,199.80.74.66,100,341,1,2021-06-22 12:23:01,R_zTN9nVi1bwNBO25,,,,,30.00390625,-90.12290191650390000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,2,2,5,3,4,,1,2,1,2,2,1,1,15,15,15,15,15,2,2,,,5,5'11,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.709,37.142,38.064,3,3,1,3,1,13.291,63.415,63.874,5,5,5,4,4,,,,,,,,,,,,,,,,,4,1,2,2,4,"5,6",8,5,,937168
2021-06-22 12:14:34,2021-06-22 12:23:01,0,107.77.236.125,100,507,1,2021-06-22 12:23:01,R_2dGRPKN0dhRvrr7,,,,,37.751007080078100,-97.82199859619140000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,5,5,1,1,5,3,4,,1,2,2,2,2,1,1,19,19,19,19,19,3,,,1,1,5’10,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.048,0,4,2,4,2,92.42,231.235,231.325,12,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,7,6,9,5,,949371
2021-06-22 12:11:33,2021-06-22 12:23:03,0,207.244.71.81,100,690,1,2021-06-22 12:23:04,R_2Qu2g6Q6VW9LMDP,,,,,38.80780029296880,-77.05229949951170000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,3,3,5,3,4,,1,2,1,1,1,1,2,14,14,14,13,14,2,1,,,6,5'7,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.37,0,6,2,4,2,0,0,81.756,0,6,6,6,6,3,1,2,5,4,"5,6",9,5,,148308
2021-06-22 12:14:17,2021-06-22 12:23:18,0,72.181.5.166,100,540,1,2021-06-22 12:23:18,R_3G80izyBlEEpJK4,,,,,32.925994873046900,-96.9665985107422000,anonymous,EN,1,,1,1,1,2,5,2,4,4,5,3,4,,1,4,2,1,1,1,2,18,19,19,19,17,3,,,1,3,61,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55.458,0,3,3,3,8,0,0,128.49,0,6,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,8,"5,6,7",13,5,,466581
2021-06-22 12:18:13,2021-06-22 12:23:32,0,73.115.154.219,100,318,1,2021-06-22 12:23:32,R_ze7epqQEe47zJe1,,,,,29.786895751953100,-95.1759033203125,anonymous,EN,1,,1,1,1,2,4,3,2,2,5,3,4,,1,2,1,2,2,1,2,17,18,18,17,17,1,,2,,2,5'5,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.643,0,6,2,6,2,3.274,58.873,61.364,10,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,11,"5,6",9,5,,258753
2021-06-22 12:17:44,2021-06-22 12:23:37,0,65.27.165.43,100,353,1,2021-06-22 12:23:38,R_POPAqar3LKxU8qR,,,,,41.2306976318359000,-80.4539031982422000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,2,5,2,2,5,3,4,,1,2,2,2,2,1,1,18,18,18,14,15,1,,1,,2,5'9,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.397,0,3,2,3,2,5.746,92.026,93.199,4,2,2,4,4,,,,,,,,,,,,,,,,,4,2,1,6,3,7,8,5,,298876
2021-06-22 12:19:04,2021-06-22 12:23:54,0,66.244.68.17,100,290,1,2021-06-22 12:23:55,R_2VrRLIy4YvfZF5V,,,,,39.1215057373047000,-86.578399658203100,anonymous,EN,1,,1,1,1,4,3,4,4,5,,,,,1,2,1,2,1,2,2,19,19,19,18,18,3,,,2,7,"5' 4""",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.172,0,7,1,7,1,0,0,71.103,0,6,6,11,11,6,1,1,3,1,7,,5,,734685
2021-06-22 12:15:35,2021-06-22 12:24:02,0,24.170.233.56,100,506,1,2021-06-22 12:24:02,R_3HMOguRiDqrRXUL,,,,,39.661407470703100,-77.691497802734400,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,5,1,1,1,5,3,4,,1,2,1,2,2,1,2,15,15,15,15,15,2,2,,,5,5 feet 8 inches,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32.82,0,7,1,7,1,0,0,69.116,0,7,7,6,6,7,1,1,5,3,"5,6,7",9,5,,444243
2021-06-22 12:12:57,2021-06-22 12:24:16,0,73.223.185.94,100,679,1,2021-06-22 12:24:16,R_3qlYo5yZv3rc3cn,,,,,37.75579833984380,-121.95269775390600,anonymous,EN,1,,1,1,1,2,1,5,3,3,5,3,4,,,2,1,2,2,1,2,16,17,17,16,17,3,,,1,4,5'4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,81.044,0,4,1,4,3,0,0,84.447,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,6,12,7,,5,,974382
2021-06-22 12:17:35,2021-06-22 12:24:19,0,207.244.71.80,100,404,1,2021-06-22 12:24:20,R_1JWvldYIjJ8Si4j,,,,,38.80780029296880,-77.05229949951170000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,4,1,2,2,6,2,4,,1,1,1,1,2,1,2,14,17,13,15,15,2,1,,,2,5'7,148,,,,,,,,,,,,,,,,,22.651,22.651,23.059,1,2,1,2,1,0,0,162.368,0,4,3,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,5,6,"4,6",4,5,,403843
2021-06-22 12:15:18,2021-06-22 12:24:21,0,24.211.254.124,100,543,1,2021-06-22 12:24:22,R_33jTvMn1jtQlvii,,,,,35.7801971435547000,-78.4860992431641000,anonymous,EN,1,,1,1,1,2,5,4,2,1,5,3,4,,1,2,2,2,2,1,2,19,19,19,19,19,1,,1,,1,"5'4""",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.918,0,1,1,2,3,12.715,119.03,131.815,5,1,2,3,3,,,,,,,,,,,,,,,,,5,2,1,5,3,"5,6,7",8,5,,796490
2021-06-22 12:14:01,2021-06-22 12:24:49,0,71.77.155.238,100,648,1,2021-06-22 12:24:50,R_yxVV9mXWEdgodj3,,,,,35.1873016357422000,-79.47299957275390000,anonymous,EN,1,,1,1,1,3,5,1,2,1,5,3,4,,1,2,1,1,1,1,2,16,17,16,16,18,2,1,,,7,"5'6""",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,12.61,24.489,2,7,1,7,1,0,0,104.727,0,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,6,2,"6,7",13,5,,319411
2021-06-22 12:20:52,2021-06-22 12:25:52,0,98.255.239.86,100,299,1,2021-06-22 12:25:52,R_32INaUFNCEcJIvs,,,,,37.3256988525391000,-120.49990081787100000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,5,1,4,4,5,3,4,,1,2,2,1,2,1,2,15,15,15,14,19,2,2,,,6,6 ft 1 inch,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.965,0,3,3,3,3,58.602,58.602,73.081,1,5,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,4,6,9,5,,717827
2021-06-22 12:15:23,2021-06-22 12:26:09,0,98.194.245.59,100,645,1,2021-06-22 12:26:09,R_1LHfljAAwUw25uZ,,,,,29.457794189453100,-95.03420257568360000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,5,4,3,5,3,4,,1,2,1,2,2,1,2,17,18,17,17,17,1,,2,,3,63,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.148,0,3,3,4,3,0,0,127.551,0,6,6,5,5,3,2,1,5,7,7,9,5,,604953
2021-06-22 12:21:02,2021-06-22 12:27:14,0,73.248.149.171,100,372,1,2021-06-22 12:27:15,R_1pRrNKq0mDrJtOu,,,,,40.23809814453130,-74.78220367431640000,anonymous,EN,1,,1,1,1,1,5,2,3,2,5,3,4,,1,2,2,2,2,1,2,15,15,17,17,15,2,1,,,6,62,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,34.668,0,7,1,7,1,0,0,84.962,0,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,3,11,"5,6,7",13,5,,915847
2021-06-22 12:13:06,2021-06-22 12:27:32,0,107.128.117.18,100,866,1,2021-06-22 12:27:33,R_2DSJcA8aLoRf5wO,,,,,29.72149658203130,-95.3159027099609000,anonymous,EN,1,,1,1,1,3,4,3,4,4,5,3,4,,1,2,1,1,2,1,2,18,18,18,17,17,2,2,,,6,"5'2""",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,84.295,0,4,3,4,3,1.494,29.109,223.361,5,6,5,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,5,3,6,,5,,651844
2021-06-22 12:23:11,2021-06-22 12:27:34,0,98.111.116.158,100,262,1,2021-06-22 12:27:35,R_6X8y4ITx1YibFEl,,,,,40.274993896484400,-76.80390167236330000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,2,5,3,3,5,3,4,,1,2,2,1,1,1,2,19,19,19,19,19,1,,2,,3,5'9,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.968,0,1,1,2,2,0,0,65.096,0,5,5,6,6,3,1,1,4,5,"5,6,7",5,5,,325398
2021-06-22 12:21:55,2021-06-22 12:27:36,0,65.114.124.139,100,340,1,2021-06-22 12:27:36,R_ypA20Bs0fC06IJb,,,,,36.6089019775391000,-88.3031005859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,5,1,5,5,5,3,4,,1,2,2,2,2,2,2,13,13,13,13,14,2,2,,,6,"5' 8""",135,,,,,,,,,,,,,,,,,1.176,3.519,27.196,2,3,3,2,2,2.434,64.999,66.22,4,4,3,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,2,6,8,5,,218089
2021-06-22 12:22:25,2021-06-22 12:27:51,0,198.91.60.74,100,325,1,2021-06-22 12:27:51,R_4TNu9J5sedq3BTz,,,,,40.92950439453130,-111.864501953125,anonymous,EN,1,,1,1,1,1,5,1,5,4,5,3,4,,1,2,2,2,2,2,2,16,16,16,16,16,2,1,,,7,5 ft.  7 in.,130,0,0,22.282,0,4,8,4,8,0,0,79.633,0,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,4,1,6,13,5,,445694
2021-06-22 12:23:21,2021-06-22 12:28:06,0,174.69.105.52,100,284,1,2021-06-22 12:28:06,R_xhJvHiNjcddCbYZ,,,,,30.0121002197266000,-90.165802001953100,anonymous,EN,1,,1,1,1,3,4,2,4,3,5,3,4,,1,2,2,2,1,1,1,15,15,15,15,15,2,2,,,5,"5'10""",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.444,0,3,3,3,3,0,0,65.693,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,8,6,9,5,,926299
2021-06-22 12:21:40,2021-06-22 12:28:13,0,98.178.183.19,100,393,1,2021-06-22 12:28:13,R_sqhS3bGdHeAq169,,,,,36.134796142578100,-96.1405029296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,2,4,2,2,5,3,4,,1,4,2,2,2,1,1,18,19,18,17,19,1,,1,,2,"5'3""",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.151,0,1,1,2,2,0,0,79.032,0,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,6,12,7,5,5,,499858
2021-06-22 12:22:59,2021-06-22 12:28:31,0,173.167.123.185,100,332,1,2021-06-22 12:28:32,R_2Bst7VcIiHxYZqD,,,,,37.75579833984380,-121.95269775390600,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,1,1,2,2,5,3,4,,1,2,2,2,2,1,1,17,17,16,17,17,2,1,,,6,"6'3""",210,,,,,,,,,,,,,,,,,0,0,22.087,0,4,2,4,2,8.701,86.733,87.1,2,4,4,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,12,6,8,5,,660420
2021-06-22 12:21:01,2021-06-22 12:28:35,0,92.119.18.129,100,453,1,2021-06-22 12:28:35,R_3PS9d19NJ0s6zDv,,,,,34.0413970947266000,-84.50530242919920000,anonymous,EN,1,,1,1,1,1,2,2,1,2,5,,4,,1,,1,2,2,1,2,15,15,14,17,18,1,,1,,2,32,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.442,36.918,37.939,5,2,2,2,2,50.241,50.241,92.988,1,2,2,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,11,7,13,5,,436257
2021-06-22 12:19:32,2021-06-22 12:28:44,0,98.214.234.47,100,552,1,2021-06-22 12:28:45,R_SW6U4kPziNHqeit,,,,,39.861602783203100,-88.9355010986328000,anonymous,EN,1,,1,1,1,3,4,2,4,4,5,3,4,,1,2,2,2,1,1,2,14,14,14,14,15,2,1,,,7,6 0,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.278,0,7,2,6,2,10.228,10.228,80.806,1,7,7,6,6,,,,,,,,,,,,,,,,,5,1,1,2,3,7,8,5,,449679
